Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,data_fetched_at,MA_5,MA_20,MA_50,RSI,BB_Middle,BB_Upper,BB_Lower,MACD,MACD_Signal,MACD_Histogram,Volume_MA,Volume_Ratio,Price_Change,Price_Change_5d,Volatility
2025-07-30 00:00:00+05:30,40000.0,40415.0,39125.0,40060.0,100405,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38484.7546875,,,,,,,189.35415244715114,38.912619551027504,150.44153289612365,,,0.0036327195289991288,0.06908161867556961,
2025-07-31 00:00:00+05:30,39500.0,40490.0,39325.0,40385.0,46071,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39081.284375,,,,,,,275.45999592368025,89.71307558195345,185.74692034172682,,,0.008112830753869149,0.07974494417860178,
2025-08-01 00:00:00+05:30,40375.0,40730.0,40105.0,40390.0,59925,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39694.6,,,,,,,335.94677261694596,141.82468078192395,194.12209183502202,,,0.00012380834468239676,0.08216229838920674,
2025-08-04 00:00:00+05:30,40150.0,41280.0,40035.0,41115.0,66056,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,40373.0,,,79.51287775540851,,,,418.87690742954874,199.78421330963613,219.0926941199126,,,0.017949987620698105,0.08991861728918704,
2025-08-05 00:00:00+05:30,41145.0,41290.0,39445.0,40595.0,114355,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,40509.0,,,72.46372950887907,,,,445.21657563404005,250.66074458137072,194.55583105266933,,,-0.012647452268028658,0.01703620192909927,
2025-08-06 00:00:00+05:30,40500.0,40555.0,38150.0,38255.0,103119,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,40148.0,,,50.793082265943774,,,,317.6868381154345,264.45421496364446,53.23262315179005,,,-0.057642566818573715,-0.045057413879181274,
2025-08-07 00:00:00+05:30,38225.0,38750.0,37900.0,38570.0,54977,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39785.0,,,55.225401291707506,,,,235.97880139677727,258.62793611398973,-22.649134717212462,,,0.008234217749313766,-0.04494242911972268,
2025-08-08 00:00:00+05:30,38570.0,39150.0,38220.0,38325.0,32516,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39372.0,,,53.18307606804052,,,,155.05951112139155,237.53426125044885,-82.4747501290573,,,-0.006352087114337546,-0.051126516464471417,
2025-08-11 00:00:00+05:30,38540.0,39080.0,38320.0,38710.0,31256,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38891.0,,,59.16690815464448,,,,115.68353935167397,212.80777058542935,-97.12423123375538,,,0.010045662100456543,-0.05849446673963277,
2025-08-12 00:00:00+05:30,39000.0,39010.0,38540.0,38610.0,20383,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38494.0,38686.578125,,57.25715936082382,38686.578125,41180.81249487536,36192.34375512464,77.4201999878278,185.4144327835617,-107.9942327957339,48985.0,0.41610697152189446,-0.0025833118057349003,-0.04889764749353365,
2025-08-13 00:00:00+05:30,38795.0,38910.0,38510.0,38660.0,13806,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38575.0,38721.5888671875,,58.03557077466019,38721.5888671875,41192.41602561056,36250.76170876444,50.236951600716566,158.12725677079175,-107.89030517007518,47543.7,0.2903854769401624,0.0012950012950012635,0.010586851391974905,0.020462681829528147
2025-08-14 00:00:00+05:30,38880.0,38950.0,38430.0,38585.0,23267,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38578.0,38744.4634765625,,58.06472878515166,38744.4634765625,41200.55994245152,36288.367010673486,23.562078087968985,131.01416170392937,-107.45208361596039,46690.75,0.49832140199075836,-0.0019399896533884853,0.0003889032927144598,0.02045802681565665
2025-08-18 00:00:00+05:30,39000.0,39895.0,38870.0,39335.0,28210,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38780.0,38824.3236328125,,59.86294664708762,38824.3236328125,41246.230216869175,36402.41704875582,53.54859709860466,115.42905052453271,-61.88045342592805,46461.95,0.6071634961511517,0.019437605287028648,0.026353555120678385,0.020691027622099272
2025-08-19 00:00:00+05:30,39495.0,40245.0,39365.0,39860.0,25516,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39010.0,38926.9806640625,,49.577248270561114,38926.9806640625,41341.34000304969,36512.62132507531,112.2985419554825,114.79997810019069,-2.5014361447081797,46523.95,0.5484487022275624,0.013346892080843942,0.029708085765951964,0.02083762776241809
2025-08-20 00:00:00+05:30,39920.0,40280.0,39830.0,39935.0,18625,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39275.0,39061.259375,,49.02874902874903,39061.259375,41379.5922372952,36742.926512704806,161.87709836355498,124.25110751026466,37.62599085329032,46135.7,0.4037003882026284,0.0018815855494229705,0.03431753431753437,0.020426169551058464
2025-08-21 00:00:00+05:30,40075.0,40105.0,39360.0,39475.0,21473,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39438.0,39161.438671875,,43.07458143074581,39161.438671875,41360.6023810364,36962.27496271361,166.27482494722062,132.68132978107653,33.593495166144095,46167.15,0.46511426414669305,-0.011518717916614518,0.021081220900155184,0.020695881245667007
2025-08-22 00:00:00+05:30,39725.0,39780.0,39165.0,39325.0,14967,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39586.0,39257.57109375,,42.06999255398362,39257.57109375,41295.11661626462,37220.025571235376,157.1260103466193,137.5821152664043,19.54389508021501,45948.45,0.3257346004054544,-0.0037998733375553817,0.019178437216534894,0.020723652311013776
2025-08-25 00:00:00+05:30,39325.0,39535.0,38950.0,39085.0,33832,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39536.0,39345.65,,33.70786516853933,39345.65,41172.568633857794,37518.73136614221,130.99991434682306,136.26312378190968,-5.2632094350866225,46761.0,0.7235089069951455,-0.0061029879211697,-0.006355662895640046,0.020791690955028103
2025-08-26 00:00:00+05:30,39200.0,39655.0,38800.0,39510.0,32640,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39466.0,39435.0,,41.157294213528935,39435.0,41094.9365872479,37775.0634127521,139.7288268927805,136.9573386495595,2.7714882432210004,46526.2,0.701540207453005,0.0108737367276448,-0.008780732563973936,0.020795206270750804
2025-08-28 00:00:00+05:30,39700.0,39960.0,39070.0,39225.0,33810,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39324.0,39400.5,,61.88725490196079,39400.5,41047.0590915923,37753.9409084077,124.22185608334257,134.4070850753062,-10.18522899196364,43760.45,0.7726154552798247,-0.0072133637053910515,-0.017778890697383254,0.01623531491055598
2025-08-29 00:00:00+05:30,39455.0,40350.0,39060.0,39960.0,46252,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39421.0,39395.5,,65.44444444444446,39395.5,41034.21547898121,37756.78452101879,164.42708072729147,140.41703617298162,24.010044554309843,41052.8,1.1266466599111387,0.01873804971319304,0.012286257124762612,0.016791427798661256
2025-09-01 00:00:00+05:30,40220.0,40950.0,40010.0,40785.0,45616,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39713.0,39415.5,,74.21259842519684,39415.5,41113.746464042124,37717.253535957876,254.66759575549077,163.28526616790793,91.38232958758283,41030.05,1.1117705194119918,0.02064564564564564,0.03712650985378252,0.017334723934694474
2025-09-02 00:00:00+05:30,40900.0,41575.0,40675.0,41315.0,38339,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,40159.0,39461.75,,74.92822966507177,39461.75,41315.04656501455,37608.45343498545,361.50610803128075,202.95457795403064,158.5515300772501,39950.75,0.959656577160629,0.012994973642270535,0.057055136241524806,0.017552166221380252
2025-09-03 00:00:00+05:30,41500.0,41835.0,41000.0,41100.0,31045,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,40477.0,39461.0,,73.31460674157303,39461.0,41311.48955115866,37610.51044884134,424.85713000327814,247.35760337260962,177.49952663066853,38200.2,0.8126920801461773,-0.00520392109403367,0.0402429764616552,0.01715400734361797
2025-09-04 00:00:00+05:30,41660.0,41660.0,40540.0,40740.0,27591,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,40780.0,39468.25,,68.4070796460177,39468.25,41338.47732927254,37598.02267072746,442.56003623693687,286.41393307500783,156.14610316192903,33862.0,0.8148071584667178,-0.008759124087591275,0.03862332695984705,0.017023172749938184
2025-09-05 00:00:00+05:30,41075.0,41095.0,40755.0,40910.0,16404,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,40970.0,39601.0,,70.23498694516971,39601.0,41485.48122136683,37716.51877863317,464.09602766117314,321.9618879631467,142.13413969802644,29526.25,0.5555734304220821,0.004172803141875292,0.023773773773773765,0.01018318345589555
2025-09-08 00:00:00+05:30,41100.0,41760.0,41000.0,41355.0,16171,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,41084.0,39740.25,,68.56617647058823,39740.25,41713.45331334342,37767.04668665658,509.2177041203249,359.422776597301,149.79492752302394,27585.95,0.5862042090266966,0.010877536054754389,0.013975726369988895,0.010265914079980188
2025-09-09 00:00:00+05:30,41450.0,41640.0,41095.0,41495.0,25999,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,41120.0,39898.75,,66.1721068249258,39898.75,41902.328049390635,37895.171950609365,549.2895871740984,397.40402710976923,151.88556006432918,27260.1,0.9537382474752477,0.0033853222101318803,0.00435677114849331,0.009999435143283839
2025-09-10 00:00:00+05:30,41700.0,41945.0,40955.0,41005.0,29476,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,41101.0,40013.5,,59.78062157221206,40013.5,41993.15201620465,38033.84798379535,537.0396590944292,425.3357944675942,111.70386462683501,27171.1,1.0848291015085882,-0.011808651644776513,-0.0023114355231143024,0.010489397260349061
2025-09-11 00:00:00+05:30,41190.0,41200.0,40400.0,40655.0,24790,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,41084.0,40115.75,,61.007462686567166,40115.75,41999.082083526984,38232.417916473016,494.55010414384014,439.1804966794206,55.369607464419516,27391.45,0.9050269335869404,-0.008535544445799292,-0.002086401570937646,0.010735781902732142
2025-09-12 00:00:00+05:30,40780.0,40890.0,39790.0,39885.0,24810,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,40879.0,40177.0,,54.682274247491634,40177.0,41936.60342421987,38417.39657578013,396.6049629836634,430.6644843625105,-34.05952137884708,27941.65,0.8879217941674883,-0.018939859795843117,-0.025054998777804927,0.011772459553495408
2025-09-15 00:00:00+05:30,40040.0,40040.0,39260.0,39445.0,21503,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,40497.0,40220.0,,52.9126213592233,40220.0,41853.29502282317,38586.70497717683,281.55790418526885,400.84063119422547,-119.28272700895661,27853.45,0.7720049042398697,-0.011031716184029094,-0.04618546729536932,0.0120887176913512
2025-09-16 00:00:00+05:30,39605.0,40050.0,39595.0,39920.0,34458,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,40182.0,40249.25,,53.29052969502408,40249.25,41836.10480050783,38662.39519949217,224.86972277690074,365.6440541558521,-140.77433137895133,28165.85,1.2233964180026522,0.012042083914311164,-0.0379563802867815,0.011603984801856598
2025-09-17 00:00:00+05:30,39995.0,40190.0,39725.0,39775.0,29814,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39936.0,40245.0,,54.515599343185556,40245.0,41836.69224742923,38653.30775257077,166.70230101394554,325.8535371256602,-159.15123611171464,28380.75,1.0505007795777068,-0.0036322645290580713,-0.029996341909523272,0.011253721876432496
2025-09-18 00:00:00+05:30,40000.0,40060.0,39780.0,39885.0,19976,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39782.0,40242.5,,49.31381518755718,40242.5,41836.39790335384,38648.60209664616,127.76660362169059,286.2344247691443,-158.46782114745372,28448.3,0.7021860708724247,0.0027655562539283807,-0.018939859795843117,0.011263425487883635
2025-09-19 00:00:00+05:30,39985.0,40130.0,39400.0,39790.0,31662,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39763.0,40258.25,,39.493136219640974,40258.25,41826.22984345261,38690.27015654739,88.43933367172576,246.6740280710251,-158.23469439929934,28957.75,1.0933860538197893,-0.002381847812460869,-0.002381847812460869,0.010952756230407094
2025-09-22 00:00:00+05:30,39790.0,40050.0,39400.0,39570.0,32201,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39788.0,40270.5,,30.282485875706215,40270.5,41811.37432459968,38729.62567540032,39.5159845904127,205.24126439802072,-165.72527980760802,29819.45,1.0798656581526487,-0.005529027393817554,0.00316896945113454,0.010994848852789727
2025-09-23 00:00:00+05:30,39570.0,40055.0,39300.0,39390.0,30113,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39682.0,40285.75,,30.52391799544418,40285.75,41782.63193466144,38788.86806533856,-13.27882363084791,161.5362721383507,-174.81509576919862,29633.5,1.0161810113553917,-0.004548900682335155,-0.013276553106212452,0.010952118750007784
2025-09-24 00:00:00+05:30,39520.0,39595.0,38665.0,38760.0,22613,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39479.0,40248.25,,28.75536480686695,40248.25,41860.121338080775,38636.378661919225,-103.65879893334932,108.49631165949555,-212.15511059284486,29132.15,0.7762214597961359,-0.015993907083015957,-0.025518541797611594,0.011249434276554216
2025-09-25 00:00:00+05:30,38890.0,39000.0,38365.0,38525.0,34109,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,39207.0,40213.25,39419.83125,24.76190476190476,40213.25,41944.64212318022,38481.85787681978,-191.6365198316562,48.4688886212549,-240.1054084529111,29147.1,1.1702364900796307,-0.006062951496388025,-0.034098031841544474,0.01121834012987554
2025-09-26 00:00:00+05:30,38430.0,38720.0,38050.0,38150.0,28075,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38879.0,40122.75,39423.635546875,15.574650912996788,40122.75,42083.85729999795,38161.64270000205,-287.720488882027,-18.76975460898876,-268.9507342730382,28238.25,0.9942188343824423,-0.009733939000648895,-0.041216386026639906,0.01037817802779898
2025-09-29 00:00:00+05:30,38165.0,38600.0,37635.0,38345.0,67770,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38634.0,40000.75,39427.985390625,16.56050955414014,40000.75,42087.92203537781,37913.57796462219,-344.39991645076225,-83.8963818690458,-260.50353458171645,29345.95,2.309347627185353,0.005111402359108785,-0.030957796310336128,0.009072536883193066
2025-09-30 00:00:00+05:30,38000.0,38470.0,37905.0,38145.0,16286,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38385.0,39842.25,39436.129453125,17.64705882352942,39842.25,41989.78095682607,37694.71904317393,-400.56488581913436,-147.23054547398252,-253.33434034515184,28243.3,0.5766323340402857,-0.0052158038857739175,-0.03160700685453166,0.008255517753213122
2025-10-01 00:00:00+05:30,38145.0,38465.0,37895.0,38320.0,31571,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38297.0,39703.25,39446.392265625,22.497055359246175,39703.25,41867.81456056226,37538.68543943774,-426.22632599811186,-203.03002778294743,-223.19629821516443,28269.6,1.1167826923621134,0.004587757242102475,-0.011351909184726505,0.008464996992703588
2025-10-03 00:00:00+05:30,38320.0,38705.0,38010.0,38630.0,22284,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38318.0,39597.75,39474.00375,33.4214002642008,39597.75,41755.22287596537,37440.27712403463,-417.0633906578587,-245.83690055733655,-171.22649010052214,28004.25,0.7957363614451378,0.0080897703549061,0.0027255029201818104,0.008743845612122785
2025-10-06 00:00:00+05:30,38700.0,38900.0,38385.0,38800.0,11383,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38448.0,39492.25,39500.57546875,40.82503556187767,39492.25,41584.922617542106,37399.577382457894,-391.73138813902915,-275.0159072453001,-116.71548089372902,27753.2,0.4101509015176628,0.004400724825265323,0.017038007863696025,0.008753306998278327
2025-10-07 00:00:00+05:30,38800.0,39125.0,38690.0,38770.0,15407,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38533.0,39363.0,39527.9284375,31.270358306188925,39363.0,41283.486232291456,37442.513767708544,-369.78082696010824,-293.9689479176569,-75.81187904245132,27715.0,0.5559083528775032,-0.000773195876288657,0.011083583257269547,0.008177355823880015
2025-10-08 00:00:00+05:30,38750.0,38945.0,38255.0,38350.0,14990,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38574.0,39205.75,39548.46,28.699551569506724,39205.75,40891.94557771801,37519.55442228199,-381.5102515302424,-311.4772505642298,-70.0330009660126,27164.55,0.5518221358351234,-0.010833118390508156,0.005374229912177286,0.008193646165575174
2025-10-09 00:00:00+05:30,38450.0,38555.0,38105.0,38465.0,17549,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38603.0,39078.75,39563.3,28.80597014925374,39078.75,40565.12983032601,37592.37016967399,-377.261156006527,-324.634056856123,-52.627099150404035,26568.2,0.6605264940793881,0.0029986962190351463,0.003783924843423714,0.008110091088631382
2025-10-10 00:00:00+05:30,38480.0,38890.0,38315.0,38625.0,11241,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38602.0,38977.25,39537.5,32.94289897510981,38977.25,40275.79767052718,37678.70232947282,-356.980514516581,-331.1033583023902,-25.877156214190848,25890.75,0.43417050491005477,0.004159625633692876,-0.00012943308309598667,0.00816391439494403
2025-10-13 00:00:00+05:30,38655.0,38810.0,38370.0,38535.0,14360,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38549.0,38909.75,39507.0,34.24657534246576,38909.75,40148.59698090816,37670.90301909184,-344.13782381517376,-333.7102546009925,-10.427569214181233,25368.25,0.5660619080937787,-0.0023300970873786353,-0.006829896907216471,0.007193459605200228
2025-10-14 00:00:00+05:30,38535.0,38640.0,37340.0,38010.0,32330,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38397.0,38838.0,39459.5,30.99173553719008,38838.0,40112.04205499455,37563.95794500545,-371.7010760040139,-341.3084263338619,-30.392649670151968,25909.6,1.247800043227221,-0.013623978201634857,-0.019602785659014743,0.007391170872294788
2025-10-15 00:00:00+05:30,38070.0,38595.0,37985.0,38380.0,22583,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38403.0,38761.0,39419.3,44.362017804154306,38761.0,39942.48702021959,37579.51297978041,-359.75251122798363,-344.99724620707343,-14.755265020910201,25315.85,0.8920498422924769,0.009734280452512456,0.0007822685788787531,0.007178229487125764
2025-10-16 00:00:00+05:30,38480.0,38665.0,38270.0,38510.0,16713,0.0,0.0,BOSCHLTD.NS,2025-10-16 15:13:11.679591,38412.0,38697.75,39367.2,49.77029096477794,38697.75,39782.12454686779,37613.37545313221,-335.9873800613568,-343.1952718468125,7.207891785455672,24660.8,0.6777152403814961,0.003387180823345437,0.0011698947094760381,0.0072622743028455845
